(0, 64)	(256, 768)	-3.82537841796875
(32, 96)	(256, 768)	2.1475830078125
(64, 128)	(256, 768)	5.1134033203125
(96, 160)	(256, 768)	2.65460205078125
(128, 192)	(256, 768)	3.83892822265625
(160, 224)	(256, 768)	1.27911376953125
(0, 64)	(512, 1024)	0.00030517578125
(32, 96)	(512, 1024)	0.83709716796875
(64, 128)	(512, 1024)	3.30841064453125
(96, 160)	(512, 1024)	7.81951904296875
(128, 192)	(512, 1024)	1.87603759765625
(160, 224)	(512, 1024)	5.67767333984375
(192, 256)	(512, 1024)	2.36151123046875
(224, 288)	(512, 1024)	-2.09881591796875
(256, 320)	(512, 1024)	-4.153076171875
(288, 352)	(512, 1024)	5.95928955078125
(320, 384)	(512, 1024)	4.06256103515625
(352, 416)	(512, 1024)	0.16448974609375
(384, 448)	(512, 1024)	5.97747802734375
(416, 480)	(512, 1024)	8.13446044921875
(0, 64)	(768, 1280)	8.23193359375
(32, 96)	(768, 1280)	5.40380859375
(64, 128)	(768, 1280)	1.416015625
(96, 160)	(768, 1280)	1.1146240234375
(128, 192)	(768, 1280)	3.3023681640625
(160, 224)	(768, 1280)	9.4501953125
(192, 256)	(768, 1280)	5.44708251953125
(224, 288)	(768, 1280)	3.13916015625
(256, 320)	(768, 1280)	-1.27606201171875
(288, 352)	(768, 1280)	2.889404296875
(320, 384)	(768, 1280)	2.8193359375
(352, 416)	(768, 1280)	3.1680908203125
(384, 448)	(768, 1280)	1.8270263671875
(416, 480)	(768, 1280)	-1.57720947265625
(448, 512)	(768, 1280)	-1.8187255859375
(480, 544)	(768, 1280)	-7.164794921875
(512, 576)	(768, 1280)	-2.015380859375
(544, 608)	(768, 1280)	20.7359619140625
(576, 640)	(768, 1280)	24.021484375
(608, 672)	(768, 1280)	1.44647216796875
(640, 704)	(768, 1280)	-2.400390625
(672, 736)	(768, 1280)	-1.32672119140625
(0, 64)	(1024, 1536)	-0.71490478515625
(32, 96)	(1024, 1536)	25.87158203125
(64, 128)	(1024, 1536)	24.87603759765625
(96, 160)	(1024, 1536)	2.092529296875
(128, 192)	(1024, 1536)	12.090087890625
(160, 224)	(1024, 1536)	31.18170166015625
(192, 256)	(1024, 1536)	22.18988037109375
(224, 288)	(1024, 1536)	24.2701416015625
(256, 320)	(1024, 1536)	21.19140625
(288, 352)	(1024, 1536)	20.53961181640625
(320, 384)	(1024, 1536)	3.1163330078125
(352, 416)	(1024, 1536)	4.3795166015625
(384, 448)	(1024, 1536)	3.38482666015625
(416, 480)	(1024, 1536)	-0.79144287109375
(448, 512)	(1024, 1536)	1.90301513671875
(480, 544)	(1024, 1536)	0.85260009765625
(512, 576)	(1024, 1536)	0.94085693359375
(544, 608)	(1024, 1536)	1.84259033203125
(576, 640)	(1024, 1536)	2.65167236328125
(608, 672)	(1024, 1536)	22.17401123046875
(640, 704)	(1024, 1536)	21.40399169921875
(672, 736)	(1024, 1536)	-1.43212890625
(704, 768)	(1024, 1536)	0.486572265625
(736, 800)	(1024, 1536)	1.264404296875
(768, 832)	(1024, 1536)	-1.0679931640625
(800, 864)	(1024, 1536)	-2.104248046875
(832, 896)	(1024, 1536)	0.2872314453125
(864, 928)	(1024, 1536)	2.1038818359375
(896, 960)	(1024, 1536)	0.00042724609375
(928, 992)	(1024, 1536)	1.56396484375
(0, 64)	(1280, 1792)	30.70452880859375
(32, 96)	(1280, 1792)	20.4971923828125
(64, 128)	(1280, 1792)	2.19720458984375
(96, 160)	(1280, 1792)	-1.4013671875
(128, 192)	(1280, 1792)	-1.2275390625
(160, 224)	(1280, 1792)	-1.2503662109375
(192, 256)	(1280, 1792)	-2.9923095703125
(224, 288)	(1280, 1792)	1.31298828125
(256, 320)	(1280, 1792)	-2.16510009765625
(288, 352)	(1280, 1792)	1.0650634765625
(320, 384)	(1280, 1792)	0.460205078125
(352, 416)	(1280, 1792)	-5.8424072265625
(384, 448)	(1280, 1792)	1.5074462890625
(416, 480)	(1280, 1792)	-0.8983154296875
(448, 512)	(1280, 1792)	-1.16748046875
(480, 544)	(1280, 1792)	-3.4031982421875
(512, 576)	(1280, 1792)	-2.0584716796875
(544, 608)	(1280, 1792)	-1.13983154296875
(576, 640)	(1280, 1792)	-6.46514892578125
(608, 672)	(1280, 1792)	-5.228515625
(640, 704)	(1280, 1792)	-1.4111328125
(672, 736)	(1280, 1792)	-4.15509033203125
(704, 768)	(1280, 1792)	-3.6175537109375
(736, 800)	(1280, 1792)	-2.4000244140625
(768, 832)	(1280, 1792)	-4.0052490234375
(800, 864)	(1280, 1792)	-2.933837890625
(832, 896)	(1280, 1792)	-3.1719970703125
(864, 928)	(1280, 1792)	-3.7164306640625
(896, 960)	(1280, 1792)	-3.3397216796875
(928, 992)	(1280, 1792)	-3.01812744140625
(960, 1024)	(1280, 1792)	-2.07666015625
(992, 1056)	(1280, 1792)	-1.081298828125
(1024, 1088)	(1280, 1792)	-1.88909912109375
(1056, 1120)	(1280, 1792)	-0.30810546875
(1088, 1152)	(1280, 1792)	-6.55426025390625
(1120, 1184)	(1280, 1792)	-7.466064453125
(1152, 1216)	(1280, 1792)	6.4534912109375
(1184, 1248)	(1280, 1792)	5.3974609375
(0, 64)	(1536, 2048)	-5.45928955078125
(32, 96)	(1536, 2048)	1.49853515625
(64, 128)	(1536, 2048)	4.10498046875
(96, 160)	(1536, 2048)	-1.16082763671875
